year	quarter	region	method	class	proportion	size
2002	1	0	0	39	0	4982581
2002	1	1	0	10	0	8950631
2002	1	1	0	11	0	8950631
2002	1	1	0	12	0	8950631
2002	1	1	0	13	0	8950631
2002	1	1	0	14	0	8950631
2002	1	1	0	15	0	8950631
2002	1	1	0	16	0.002572	8950631
2002	1	1	0	17	0.004001	8950631
2002	1	1	0	18	0.012994	8950631
2002	1	1	0	19	0.022521	8950631
2002	1	1	0	20	0.030879	8950631
2002	1	1	0	21	0.034911	8950631
2002	1	1	0	22	0.08261	8950631
2002	1	1	0	23	0.20681	8950631
2002	1	1	0	24	0.303957	8950631
2002	1	1	0	25	0.168269	8950631
2002	1	1	0	26	0.057082	8950631
2002	1	1	0	27	0.025904	8950631
2002	1	1	0	28	0.012652	8950631
2002	1	1	0	29	0.007025	8950631
2002	1	1	0	30	0.006043	8950631
2002	1	1	0	31	0.005713	8950631
2002	1	1	0	32	0.00494	8950631
2002	1	1	0	33	0.004733	8950631
2002	1	1	0	34	0.00424	8950631
2002	1	1	0	35	0.001792	8950631
2002	1	1	0	36	0.000133	8950631
2002	1	1	0	37	0	8950631
2002	1	1	0	38	0.000218	8950631
2002	1	1	0	39	0	8950631
2002	1	2	1	10	6.9e-05	14528
2002	1	2	1	11	0	14528
2002	1	2	1	12	0.000138	14528
2002	1	2	1	13	0.000413	14528
2002	1	2	1	14	0.003786	14528
2002	1	2	1	15	0.010256	14528
2002	1	2	1	16	0.006401	14528
2002	1	2	1	17	0.005369	14528
2002	1	2	1	18	0.009912	14528
2002	1	2	1	19	0.009155	14528
2002	1	2	1	20	0.037445	14528
2002	1	2	1	21	0.04481	14528
2002	1	2	1	22	0.085628	14528
2002	1	2	1	23	0.161412	14528
2002	1	2	1	24	0.130644	14528
2002	1	2	1	25	0.121971	14528
2002	1	2	1	26	0.08019	14528
2002	1	2	1	27	0.044053	14528
2002	1	2	1	28	0.02712	14528
2002	1	2	1	29	0.005644	14528
2002	1	2	1	30	0.015625	14528
2002	1	2	1	31	0.01707	14528
2002	1	2	1	32	0.050248	14528
2002	1	2	1	33	0.068007	14528
2002	1	2	1	34	0.038753	14528
2002	1	2	1	35	0.018309	14528
2002	1	2	1	36	0.006814	14528
2002	1	2	1	37	0.000688	14528
2002	1	2	1	38	6.9e-05	14528
2002	1	2	1	39	0	14528
2002	2	0	0	10	0	3644
2002	2	0	0	11	0	3644
2002	2	0	0	12	0	3644
2002	2	0	0	13	0	3644
2002	2	0	0	14	0.000274	3644
2002	2	0	0	15	0.000549	3644
2002	2	0	0	16	0.00247	3644
2002	2	0	0	17	0.005763	3644
2002	2	0	0	18	0.021679	3644
2002	2	0	0	19	0.057903	3644
2002	2	0	0	20	0.106751	3644
2002	2	0	0	21	0.144896	3644
2002	2	0	0	22	0.136114	3644
2002	2	0	0	23	0.11663	3644
2002	2	0	0	24	0.120746	3644
2002	2	0	0	25	0.108123	3644
2002	2	0	0	26	0.067234	3644
2002	2	0	0	27	0.039791	3644
2002	2	0	0	28	0.021954	3644
2002	2	0	0	29	0.015642	3644
2002	2	0	0	30	0.010703	3644
2002	2	0	0	31	0.008782	3644
2002	2	0	0	32	0.007684	3644
2002	2	0	0	33	0.004116	3644
2002	2	0	0	34	0.001372	3644
2002	2	0	0	35	0.000549	3644
2002	2	0	0	36	0.000274	3644
2002	2	0	0	37	0	3644
2002	2	0	0	38	0	3644
2002	2	0	0	39	0	3644
2002	2	1	0	10	0	37621315
2002	2	1	0	11	0	37621315
2002	2	1	0	12	0	37621315
2002	2	1	0	13	4.8e-05	37621315
2002	2	1	0	14	0.000159	37621315
2002	2	1	0	15	0.000572	37621315
2002	2	1	0	16	0.002737	37621315
2002	2	1	0	17	0.006276	37621315
2002	2	1	0	18	0.021983	37621315
2002	2	1	0	19	0.056761	37621315
2002	2	1	0	20	0.105113	37621315
2002	2	1	0	21	0.147118	37621315
2002	2	1	0	22	0.13765	37621315
2002	2	1	0	23	0.11574	37621315
2002	2	1	0	24	0.120112	37621315
2002	2	1	0	25	0.107769	37621315
2002	2	1	0	26	0.066596	37621315
2002	2	1	0	27	0.039108	37621315
2002	2	1	0	28	0.021419	37621315
2002	2	1	0	29	0.015634	37621315
2002	2	1	0	30	0.010846	37621315
2002	2	1	0	31	0.008973	37621315
2002	2	1	0	32	0.008193	37621315
2002	2	1	0	33	0.004814	37621315
2002	2	1	0	34	0.001431	37621315
2002	2	1	0	35	0.000629	37621315
2002	2	1	0	36	0.000244	37621315
2002	2	1	0	37	7.7e-05	37621315
2002	2	1	0	38	0	37621315
2002	2	1	0	39	0	37621315
2002	2	2	1	10	0.000137	14629
2002	2	2	1	11	0	14629
2002	2	2	1	12	0	14629
2002	2	2	1	13	6.8e-05	14629
2002	2	2	1	14	0.000137	14629
2002	2	2	1	15	0.012236	14629
2002	2	2	1	16	0.02707	14629
2002	2	2	1	17	0.031034	14629
2002	2	2	1	18	0.049969	14629
2002	2	2	1	19	0.055301	14629
2002	2	2	1	20	0.095085	14629
2002	2	2	1	21	0.095222	14629
2002	2	2	1	22	0.081277	14629
2002	2	2	1	23	0.134459	14629
2002	2	2	1	24	0.081209	14629
2002	2	2	1	25	0.059949	14629
2002	2	2	1	26	0.037938	14629
2002	2	2	1	27	0.02495	14629
2002	2	2	1	28	0.017089	14629
2002	2	2	1	29	0.009843	14629
2002	2	2	1	30	0.019277	14629
2002	2	2	1	31	0.020439	14629
2002	2	2	1	32	0.045731	14629
2002	2	2	1	33	0.055506	14629
2002	2	2	1	34	0.027275	14629
2002	2	2	1	35	0.01415	14629
2002	2	2	1	36	0.004512	14629
2002	2	2	1	37	0.000137	14629
2002	2	2	1	38	0	14629
2002	2	2	1	39	0	14629
2002	3	0	0	10	0	30262
2002	3	0	0	11	0	30262
2002	3	0	0	12	0	30262
2002	3	0	0	13	0	30262
2002	3	0	0	14	0	30262
2002	3	0	0	15	0	30262
2002	3	0	0	16	0	30262
2002	3	0	0	17	0	30262
2002	3	0	0	18	0	30262
2002	3	0	0	19	0	30262
2002	3	0	0	20	0	30262
2002	3	0	0	21	0.039984	30262
2002	3	0	0	22	0.040017	30262
2002	3	0	0	23	0.080001	30262
2002	3	0	0	24	0.140011	30262
2002	3	0	0	25	0.160003	30262
2002	3	0	0	26	0.260029	30262
2002	3	0	0	27	0.179995	30262
2002	3	0	0	28	0.039984	30262
2002	3	0	0	29	0.019992	30262
2002	3	0	0	30	0	30262
2002	3	0	0	31	0.019992	30262
2002	3	0	0	32	0.019992	30262
2002	3	0	0	33	0	30262
2002	3	0	0	34	0	30262
2002	3	0	0	35	0	30262
2002	3	0	0	36	0	30262
2002	3	0	0	37	0	30262
2002	3	0	0	38	0	30262
2002	3	0	0	39	0	30262
2002	3	1	0	10	0	23387812
2002	3	1	0	11	0	23387812
2002	3	1	0	12	9e-05	23387812
2002	3	1	0	13	0	23387812
2002	3	1	0	14	0.000114	23387812
2002	3	1	0	15	0.000985	23387812
2002	3	1	0	16	0.003858	23387812
2002	3	1	0	17	0.006275	23387812
2002	3	1	0	18	0.019097	23387812
2002	3	1	0	19	0.036815	23387812
2002	3	1	0	20	0.047325	23387812
2002	3	1	0	21	0.078122	23387812
2002	3	1	0	22	0.109911	23387812
2002	3	1	0	23	0.120355	23387812
2002	3	1	0	24	0.096578	23387812
2002	3	1	0	25	0.086659	23387812
2002	3	1	0	26	0.092292	23387812
2002	3	1	0	27	0.09016	23387812
2002	3	1	0	28	0.070656	23387812
2002	3	1	0	29	0.041086	23387812
2002	3	1	0	30	0.021318	23387812
2002	3	1	0	31	0.017272	23387812
2002	3	1	0	32	0.022761	23387812
2002	3	1	0	33	0.021675	23387812
2002	3	1	0	34	0.010415	23387812
2002	3	1	0	35	0.003964	23387812
2002	3	1	0	36	0.001595	23387812
2002	3	1	0	37	0.000381	23387812
2002	3	1	0	38	0.000242	23387812
2002	3	1	0	39	0	23387812
2002	3	2	1	10	0	17299
2002	3	2	1	11	0	17299
2002	3	2	1	12	0	17299
2002	3	2	1	13	0	17299
2002	3	2	1	14	0	17299
2002	3	2	1	15	5.8e-05	17299
2002	3	2	1	16	5.8e-05	17299
2002	3	2	1	17	0.000231	17299
2002	3	2	1	18	0.001041	17299
2002	3	2	1	19	0.002428	17299
2002	3	2	1	20	0.019539	17299
2002	3	2	1	21	0.024626	17299
2002	3	2	1	22	0.057113	17299
2002	3	2	1	23	0.139488	17299
2002	3	2	1	24	0.080872	17299
2002	3	2	1	25	0.082548	17299
2002	3	2	1	26	0.055379	17299
2002	3	2	1	27	0.055321	17299
2002	3	2	1	28	0.070698	17299
2002	3	2	1	29	0.036823	17299
2002	3	2	1	30	0.05613	17299
2002	3	2	1	31	0.046939	17299
2002	3	2	1	32	0.096248	17299
2002	3	2	1	33	0.103127	17299
2002	3	2	1	34	0.044396	17299
2002	3	2	1	35	0.023701	17299
2002	3	2	1	36	0.003122	17299
2002	3	2	1	37	0.000116	17299
2002	3	2	1	38	0	17299
2002	3	2	1	39	0	17299
2003	0	0	0	10	0	728244
2003	0	0	0	11	0	728244
2003	0	0	0	12	0	728244
2003	0	0	0	13	0	728244
2003	0	0	0	14	0	728244
2003	0	0	0	15	0	728244
2003	0	0	0	16	0.000457	728244
2003	0	0	0	17	5e-06	728244
2003	0	0	0	18	0.001852	728244
2003	0	0	0	19	0.004098	728244
2003	0	0	0	20	0.003235	728244
2003	0	0	0	21	0.031932	728244
2003	0	0	0	22	0.20804	728244
2003	0	0	0	23	0.376329	728244
2003	0	0	0	24	0.155938	728244
2003	0	0	0	25	0.055241	728244
2003	0	0	0	26	0.045648	728244
2003	0	0	0	27	0.032459	728244
2003	0	0	0	28	0.028025	728244
2003	0	0	0	29	0.020913	728244
2003	0	0	0	30	0.01172	728244
2003	0	0	0	31	0.006145	728244
2003	0	0	0	32	0.003675	728244
2003	0	0	0	33	0.006466	728244
2003	0	0	0	34	0.005778	728244
2003	0	0	0	35	0.001582	728244
2003	0	0	0	36	0.000424	728244
2003	0	0	0	37	2.1e-05	728244
2003	0	0	0	38	1.6e-05	728244
2003	0	0	0	39	0	728244
2003	0	1	0	10	0	14665682
2003	0	1	0	11	0	14665682
2003	0	1	0	12	0	14665682
2003	0	1	0	13	0	14665682
2003	0	1	0	14	0	14665682
2003	0	1	0	15	0.000153	14665682
2003	0	1	0	16	0.000155	14665682
2003	0	1	0	17	0.001286	14665682
2003	0	1	0	18	0.005587	14665682
2003	0	1	0	19	0.010454	14665682
2003	0	1	0	20	0.014273	14665682
2003	0	1	0	21	0.037367	14665682
2003	0	1	0	22	0.070802	14665682
2003	0	1	0	23	0.092673	14665682
2003	0	1	0	24	0.08618	14665682
2003	0	1	0	25	0.071375	14665682
2003	0	1	0	26	0.08194	14665682
2003	0	1	0	27	0.106448	14665682
2003	0	1	0	28	0.143289	14665682
2003	0	1	0	29	0.141034	14665682
2003	0	1	0	30	0.079509	14665682
2003	0	1	0	31	0.02598	14665682
2003	0	1	0	32	0.008485	14665682
2003	0	1	0	33	0.01003	14665682
2003	0	1	0	34	0.007431	14665682
2003	0	1	0	35	0.004684	14665682
2003	0	1	0	36	0.000616	14665682
2003	0	1	0	37	0.000146	14665682
2003	0	1	0	38	0.000104	14665682
2003	0	1	0	39	0	14665682
2003	0	2	1	10	0	13277
2003	0	2	1	11	0	13277
2003	0	2	1	12	0	13277
2003	0	2	1	13	0.000226	13277
2003	0	2	1	14	0.000377	13277
2003	0	2	1	15	0.000753	13277
2003	0	2	1	16	0.00226	13277
2003	0	2	1	17	0.001883	13277
2003	0	2	1	18	0.002335	13277
2003	0	2	1	19	0.007155	13277
2003	0	2	1	20	0.025985	13277
2003	0	2	1	21	0.041274	13277
2003	0	2	1	22	0.053099	13277
2003	0	2	1	23	0.099721	13277
2003	0	2	1	24	0.080289	13277
2003	0	2	1	25	0.076825	13277
2003	0	2	1	26	0.050087	13277
2003	0	2	1	27	0.027265	13277
2003	0	2	1	28	0.025006	13277
2003	0	2	1	29	0.030805	13277
2003	0	2	1	30	0.058296	13277
2003	0	2	1	31	0.068464	13277
2003	0	2	1	32	0.140393	13277
2003	0	2	1	33	0.11132	13277
2003	0	2	1	34	0.050011	13277
2003	0	2	1	35	0.025684	13277
2003	0	2	1	36	0.01544	13277
2003	0	2	1	37	0.004896	13277
2003	0	2	1	38	0.000151	13277
2003	0	2	1	39	0	13277
2003	1	0	0	10	0	307066
2003	1	0	0	11	0	307066
2003	1	0	0	12	0	307066
2003	1	0	0	13	0	307066
2003	1	0	0	14	0	307066
2003	1	0	0	15	0.000756	307066
2003	1	0	0	16	0.000241	307066
2003	1	0	0	17	0.001837	307066
2003	1	0	0	18	0.003123	307066
2003	1	0	0	19	0.011147	307066
2003	1	0	0	20	0.025695	307066
2003	1	0	0	21	0.033618	307066
2003	1	0	0	22	0.082266	307066
2003	1	0	0	23	0.1523	307066
2003	1	0	0	24	0.186797	307066
2003	1	0	0	25	0.166687	307066
2003	1	0	0	26	0.111663	307066
2003	1	0	0	27	0.073196	307066
2003	1	0	0	28	0.078338	307066
2003	1	0	0	29	0.033413	307066
2003	1	0	0	30	0.022526	307066
2003	1	0	0	31	0.007233	307066
2003	1	0	0	32	0.002364	307066
2003	1	0	0	33	0.002856	307066
2003	1	0	0	34	0.00226	307066
2003	1	0	0	35	0.001195	307066
2003	1	0	0	36	0.000394	307066
2003	1	0	0	37	5.9e-05	307066
2003	1	0	0	38	3.6e-05	307066
2003	1	0	0	39	0	307066
2003	1	1	0	10	0	5683979
2003	1	1	0	11	0	5683979
2003	1	1	0	12	0	5683979
2003	1	1	0	13	0	5683979
2003	1	1	0	14	0	5683979
2003	1	1	0	15	0.001465	5683979
2003	1	1	0	16	0.000119	5683979
2003	1	1	0	17	0.002806	5683979
2003	1	1	0	18	0.004917	5683979
2003	1	1	0	19	0.011566	5683979
2003	1	1	0	20	0.025221	5683979
2003	1	1	0	21	0.032977	5683979
2003	1	1	0	22	0.077143	5683979
2003	1	1	0	23	0.194665	5683979
2003	1	1	0	24	0.183129	5683979
2003	1	1	0	25	0.129523	5683979
2003	1	1	0	26	0.087837	5683979
2003	1	1	0	27	0.076352	5683979
2003	1	1	0	28	0.066396	5683979
2003	1	1	0	29	0.045712	5683979
2003	1	1	0	30	0.02685	5683979
2003	1	1	0	31	0.012557	5683979
2003	1	1	0	32	0.00575	5683979
2003	1	1	0	33	0.004868	5683979
2003	1	1	0	34	0.004976	5683979
2003	1	1	0	35	0.002935	5683979
2003	1	1	0	36	0.00178	5683979
2003	1	1	0	37	0.000294	5683979
2003	1	1	0	38	0.000158	5683979
2003	1	1	0	39	0	5683979
2003	1	2	1	10	0	8526
2003	1	2	1	11	0	8526
2003	1	2	1	12	0	8526
2003	1	2	1	13	0	8526
2003	1	2	1	14	0	8526
2003	1	2	1	15	0.000586	8526
2003	1	2	1	16	0.001056	8526
2003	1	2	1	17	0.005982	8526
2003	1	2	1	18	0.053953	8526
2003	1	2	1	19	0.035538	8526
2003	1	2	1	20	0.04973	8526
2003	1	2	1	21	0.052662	8526
2003	1	2	1	22	0.043749	8526
2003	1	2	1	23	0.105325	8526
2003	1	2	1	24	0.047736	8526
2003	1	2	1	25	0.038353	8526
2003	1	2	1	26	0.025686	8526
2003	1	2	1	27	0.009735	8526
2003	1	2	1	28	0.004105	8526
2003	1	2	1	29	0.004809	8526
2003	1	2	1	30	0.024513	8526
2003	1	2	1	31	0.038119	8526
2003	1	2	1	32	0.139808	8526
2003	1	2	1	33	0.170772	8526
2003	1	2	1	34	0.09559	8526
2003	1	2	1	35	0.037884	8526
2003	1	2	1	36	0.013488	8526
2003	1	2	1	37	0.000704	8526
2003	1	2	1	38	0.000117	8526
2003	1	2	1	39	0	8526
2003	2	1	0	10	0	17231014
2003	2	1	0	11	0	17231014
2003	2	1	0	12	0	17231014
2003	2	1	0	13	4.9e-05	17231014
2003	2	1	0	14	0	17231014
2003	2	1	0	15	0.000353	17231014
2003	2	1	0	16	0.00208	17231014
2003	2	1	0	17	0.002077	17231014
2003	2	1	0	18	0.003754	17231014
2003	2	1	0	19	0.012951	17231014
2003	2	1	0	20	0.045451	17231014
2003	2	1	0	21	0.101643	17231014
2003	2	1	0	22	0.107368	17231014
2003	2	1	0	23	0.091274	17231014
2003	2	1	0	24	0.098551	17231014
2003	2	1	0	25	0.108875	17231014
2003	2	1	0	26	0.11168	17231014
2003	2	1	0	27	0.08472	17231014
2003	2	1	0	28	0.071259	17231014
2003	2	1	0	29	0.052996	17231014
2003	2	1	0	30	0.037687	17231014
2003	2	1	0	31	0.030821	17231014
2003	2	1	0	32	0.021193	17231014
2003	2	1	0	33	0.010177	17231014
2003	2	1	0	34	0.003132	17231014
2003	2	1	0	35	0.001405	17231014
2003	2	1	0	36	0.000187	17231014
2003	2	1	0	37	0.000194	17231014
2003	2	1	0	38	0.000123	17231014
2003	2	1	0	39	0	17231014
2003	2	2	1	10	0.000101	59635
2003	2	2	1	11	0.000101	59635
2003	2	2	1	12	0.000386	59635
2003	2	2	1	13	0.008418	59635
2003	2	2	1	14	0.008401	59635
2003	2	2	1	15	0.013298	59635
2003	2	2	1	16	0.014069	59635
2003	2	2	1	17	0.015763	59635
2003	2	2	1	18	0.026947	59635
2003	2	2	1	19	0.035248	59635
2003	2	2	1	20	0.07006	59635
2003	2	2	1	21	0.097476	59635
2003	2	2	1	22	0.112535	59635
2003	2	2	1	23	0.125866	59635
2003	2	2	1	24	0.091859	59635
2003	2	2	1	25	0.068735	59635
2003	2	2	1	26	0.036136	59635
2003	2	2	1	27	0.028222	59635
2003	2	2	1	28	0.018228	59635
2003	2	2	1	29	0.023912	59635
2003	2	2	1	30	0.039222	59635
2003	2	2	1	31	0.028373	59635
2003	2	2	1	32	0.027467	59635
2003	2	2	1	33	0.01593	59635
2003	2	2	1	34	0.018613	59635
2003	2	2	1	35	0.022302	59635
2003	2	2	1	36	0.033806	59635
2003	2	2	1	37	0.015813	59635
2003	2	2	1	38	0.002431	59635
2003	2	2	1	39	0.000252	59635
2003	3	1	0	10	0	20285015
2003	3	1	0	11	0	20285015
2003	3	1	0	12	0	20285015
2003	3	1	0	13	0	20285015
2003	3	1	0	14	0.000147	20285015
2003	3	1	0	15	0.000443	20285015
2003	3	1	0	16	0.00114	20285015
2003	3	1	0	17	0.004572	20285015
2003	3	1	0	18	0.017019	20285015
2003	3	1	0	19	0.019556	20285015
2003	3	1	0	20	0.021911	20285015
2003	3	1	0	21	0.02605	20285015
2003	3	1	0	22	0.042555	20285015
2003	3	1	0	23	0.07432	20285015
2003	3	1	0	24	0.085892	20285015
2003	3	1	0	25	0.083572	20285015
2003	3	1	0	26	0.084761	20285015
2003	3	1	0	27	0.104615	20285015
2003	3	1	0	28	0.109681	20285015
2003	3	1	0	29	0.095526	20285015
2003	3	1	0	30	0.071125	20285015
2003	3	1	0	31	0.060662	20285015
2003	3	1	0	32	0.04948	20285015
2003	3	1	0	33	0.029107	20285015
2003	3	1	0	34	0.00995	20285015
2003	3	1	0	35	0.004848	20285015
2003	3	1	0	36	0.001316	20285015
2003	3	1	0	37	0.00123	20285015
2003	3	1	0	38	2e-04	20285015
2003	3	1	0	39	0.000323	20285015
2003	3	2	1	10	2.9e-05	67810
2003	3	2	1	11	2.9e-05	67810
2003	3	2	1	12	0.000162	67810
2003	3	2	1	13	0.001681	67810
2003	3	2	1	14	0.002522	67810
2003	3	2	1	15	0.003819	67810
2003	3	2	1	16	0.004129	67810
2003	3	2	1	17	0.004513	67810
2003	3	2	1	18	0.009114	67810
2003	3	2	1	19	0.009158	67810
2003	3	2	1	20	0.033004	67810
2003	3	2	1	21	0.051172	67810
2003	3	2	1	22	0.091373	67810
2003	3	2	1	23	0.127739	67810
2003	3	2	1	24	0.133682	67810
2003	3	2	1	25	0.132237	67810
2003	3	2	1	26	0.064224	67810
2003	3	2	1	27	0.048518	67810
2003	3	2	1	28	0.053104	67810
2003	3	2	1	29	0.040304	67810
2003	3	2	1	30	0.047604	67810
2003	3	2	1	31	0.034774	67810
2003	3	2	1	32	0.03526	67810
2003	3	2	1	33	0.027562	67810
2003	3	2	1	34	0.020646	67810
2003	3	2	1	35	0.012476	67810
2003	3	2	1	36	0.004365	67810
2003	3	2	1	37	0.002345	67810
2003	3	2	1	38	0.001445	67810
2003	3	2	1	39	0.002109	67810
2004	0	0	0	10	0	38513
2004	0	0	0	11	0	38513
2004	0	0	0	12	0	38513
2004	0	0	0	13	0	38513
2004	0	0	0	14	0	38513
2004	0	0	0	15	0	38513
2004	0	0	0	16	0.000312	38513
2004	0	0	0	17	0.001324	38513
2004	0	0	0	18	0.003324	38513
2004	0	0	0	19	0.007192	38513
2004	0	0	0	20	0.017397	38513
2004	0	0	0	21	0.028328	38513
2004	0	0	0	22	0.066082	38513
2004	0	0	0	23	0.109444	38513
2004	0	0	0	24	0.143925	38513
2004	0	0	0	25	0.145561	38513
2004	0	0	0	26	0.165554	38513
2004	0	0	0	27	0.111677	38513
2004	0	0	0	28	0.087581	38513
2004	0	0	0	29	0.052606	38513
2004	0	0	0	30	0.024018	38513
2004	0	0	0	31	0.019889	38513
2004	0	0	0	32	0.008672	38513
2004	0	0	0	33	0.004206	38513
2004	0	0	0	34	0.002207	38513
2004	0	0	0	35	0.000312	38513
2004	0	0	0	36	0.000182	38513
2004	0	0	0	37	5.2e-05	38513
2004	0	0	0	38	0.000156	38513
2004	0	0	0	39	0	38513
2004	0	1	0	10	0	9480734
2004	0	1	0	11	0	9480734
2004	0	1	0	12	0	9480734
2004	0	1	0	13	0	9480734
2004	0	1	0	14	0	9480734
2004	0	1	0	15	0	9480734
2004	0	1	0	16	0.00069	9480734
2004	0	1	0	17	0.001502	9480734
2004	0	1	0	18	0.003387	9480734
2004	0	1	0	19	0.007334	9480734
2004	0	1	0	20	0.019705	9480734
2004	0	1	0	21	0.040382	9480734
2004	0	1	0	22	0.084692	9480734
2004	0	1	0	23	0.122924	9480734
2004	0	1	0	24	0.14252	9480734
2004	0	1	0	25	0.130254	9480734
2004	0	1	0	26	0.137902	9480734
2004	0	1	0	27	0.115829	9480734
2004	0	1	0	28	0.080658	9480734
2004	0	1	0	29	0.044805	9480734
2004	0	1	0	30	0.027674	9480734
2004	0	1	0	31	0.017252	9480734
2004	0	1	0	32	0.011186	9480734
2004	0	1	0	33	0.00683	9480734
2004	0	1	0	34	0.002981	9480734
2004	0	1	0	35	0.000653	9480734
2004	0	1	0	36	0.000385	9480734
2004	0	1	0	37	0.000128	9480734
2004	0	1	0	38	0.000329	9480734
2004	0	1	0	39	0	9480734
2004	0	2	1	10	0.001511	37729
2004	0	2	1	11	0.003181	37729
2004	0	2	1	12	0.002969	37729
2004	0	2	1	13	0.005486	37729
2004	0	2	1	14	0.005115	37729
2004	0	2	1	15	0.008535	37729
2004	0	2	1	16	0.014737	37729
2004	0	2	1	17	0.007713	37729
2004	0	2	1	18	0.024305	37729
2004	0	2	1	19	0.015982	37729
2004	0	2	1	20	0.045244	37729
2004	0	2	1	21	0.093721	37729
2004	0	2	1	22	0.104455	37729
2004	0	2	1	23	0.134114	37729
2004	0	2	1	24	0.120173	37729
2004	0	2	1	25	0.078454	37729
2004	0	2	1	26	0.033661	37729
2004	0	2	1	27	0.024225	37729
2004	0	2	1	28	0.019242	37729
2004	0	2	1	29	0.011503	37729
2004	0	2	1	30	0.020806	37729
2004	0	2	1	31	0.030693	37729
2004	0	2	1	32	0.029182	37729
2004	0	2	1	33	0.030852	37729
2004	0	2	1	34	0.045641	37729
2004	0	2	1	35	0.053222	37729
2004	0	2	1	36	0.026399	37729
2004	0	2	1	37	0.006414	37729
2004	0	2	1	38	0.001166	37729
2004	0	2	1	39	0.000822	37729
2004	1	0	0	10	0	139787
2004	1	0	0	11	0	139787
2004	1	0	0	12	0	139787
2004	1	0	0	13	0	139787
2004	1	0	0	14	0.000136	139787
2004	1	0	0	15	0.000272	139787
2004	1	0	0	16	0.00093	139787
2004	1	0	0	17	0.004042	139787
2004	1	0	0	18	0.008627	139787
2004	1	0	0	19	0.020538	139787
2004	1	0	0	20	0.017427	139787
2004	1	0	0	21	0.054268	139787
2004	1	0	0	22	0.049311	139787
2004	1	0	0	23	0.07505	139787
2004	1	0	0	24	0.118173	139787
2004	1	0	0	25	0.225722	139787
2004	1	0	0	26	0.25335	139787
2004	1	0	0	27	0.065106	139787
2004	1	0	0	28	0.029194	139787
2004	1	0	0	29	0.037457	139787
2004	1	0	0	30	0.018235	139787
2004	1	0	0	31	0.007955	139787
2004	1	0	0	32	0.003856	139787
2004	1	0	0	33	0.009915	139787
2004	1	0	0	34	0.000222	139787
2004	1	0	0	35	0.000114	139787
2004	1	0	0	36	0	139787
2004	1	0	0	37	0	139787
2004	1	0	0	38	1e-04	139787
2004	1	0	0	39	0	139787
2004	1	1	0	10	0	4996670
2004	1	1	0	11	0	4996670
2004	1	1	0	12	0	4996670
2004	1	1	0	13	0	4996670
2004	1	1	0	14	0.000333	4996670
2004	1	1	0	15	0.000665	4996670
2004	1	1	0	16	0.002301	4996670
2004	1	1	0	17	0.008686	4996670
2004	1	1	0	18	0.012733	4996670
2004	1	1	0	19	0.022249	4996670
2004	1	1	0	20	0.023356	4996670
2004	1	1	0	21	0.060998	4996670
2004	1	1	0	22	0.106415	4996670
2004	1	1	0	23	0.148175	4996670
2004	1	1	0	24	0.167524	4996670
2004	1	1	0	25	0.13945	4996670
2004	1	1	0	26	0.095255	4996670
2004	1	1	0	27	0.061327	4996670
2004	1	1	0	28	0.048803	4996670
2004	1	1	0	29	0.034835	4996670
2004	1	1	0	30	0.023916	4996670
2004	1	1	0	31	0.024225	4996670
2004	1	1	0	32	0.013345	4996670
2004	1	1	0	33	0.003031	4996670
2004	1	1	0	34	0.000955	4996670
2004	1	1	0	35	0.001167	4996670
2004	1	1	0	36	0	4996670
2004	1	1	0	37	0	4996670
2004	1	1	0	38	0.000255	4996670
2004	1	1	0	39	0	4996670
2004	1	2	1	10	0.001378	26133
2004	1	2	1	11	0.00287	26133
2004	1	2	1	12	0.002334	26133
2004	1	2	1	13	0.003253	26133
2004	1	2	1	14	0.003061	26133
2004	1	2	1	15	0.009987	26133
2004	1	2	1	16	0.028623	26133
2004	1	2	1	17	0.013776	26133
2004	1	2	1	18	0.036161	26133
2004	1	2	1	19	0.018138	26133
2004	1	2	1	20	0.048368	26133
2004	1	2	1	21	0.101404	26133
2004	1	2	1	22	0.12203	26133
2004	1	2	1	23	0.151915	26133
2004	1	2	1	24	0.132897	26133
2004	1	2	1	25	0.097922	26133
2004	1	2	1	26	0.051314	26133
2004	1	2	1	27	0.0225	26133
2004	1	2	1	28	0.02338	26133
2004	1	2	1	29	0.009222	26133
2004	1	2	1	30	0.012934	26133
2004	1	2	1	31	0.024758	26133
2004	1	2	1	32	0.015	26133
2004	1	2	1	33	0.013316	26133
2004	1	2	1	34	0.022156	26133
2004	1	2	1	35	0.014235	26133
2004	1	2	1	36	0.014005	26133
2004	1	2	1	37	0.002832	26133
2004	1	2	1	38	0.000191	26133
2004	1	2	1	39	3.8e-05	26133
2004	2	0	0	10	0	685955
2004	2	0	0	11	0	685955
2004	2	0	0	12	0	685955
2004	2	0	0	13	0	685955
2004	2	0	0	14	0	685955
2004	2	0	0	15	0	685955
2004	2	0	0	16	0	685955
2004	2	0	0	17	0	685955
2004	2	0	0	18	0	685955
2004	2	0	0	19	0.005527	685955
2004	2	0	0	20	0.018787	685955
2004	2	0	0	21	0.036478	685955
2004	2	0	0	22	0.049992	685955
2004	2	0	0	23	0.078938	685955
2004	2	0	0	24	0.170459	685955
2004	2	0	0	25	0.207993	685955
2004	2	0	0	26	0.169443	685955
2004	2	0	0	27	0.111216	685955
2004	2	0	0	28	0.044917	685955
2004	2	0	0	29	0.044621	685955
